time_s,sig_64
1243.554,-1304
1243.588,-1211
1243.621,-978
1243.654,-906
1243.688,-775
1243.721,-675
1243.754,-591
1243.788,-380
1243.821,-336
1243.854,-261
1243.888,-295
1243.921,-349
1243.954,-327
1243.988,-335
1244.021,-543
1244.054,-629
1244.088,-695
1244.121,-722
1244.154,-880
1244.188,-943
1244.221,-1013
1244.254,-968
1244.288,-957
1244.321,-963
1244.354,-975
1244.388,-867
1244.421,-799
1244.454,-660
1244.488,-595
1244.521,-517
1244.554,-541
1244.588,-681
1244.621,-728
1244.654,-782
1244.688,-924
1244.721,-975
1244.754,-1022
1244.788,-1094
1244.821,-1124
1244.854,-1146
1244.888,-1081
1244.921,-920
1244.954,-835
1244.988,-1031
1245.021,-988
1245.054,-728
1245.088,-542
1245.121,-674
1245.154,-580
1245.188,-563
1245.221,-584
1245.254,-676
1245.288,-522
1245.321,-617
1245.354,-612
1245.388,-594
1245.421,-643
1245.454,-637
1245.488,-745
1245.521,-878
1245.554,-1261
1245.588,-1270
1245.621,-1174
1245.654,-1135
1245.688,-1226
1245.721,-1207
1245.754,-1268
1245.788,-1407
1245.821,-1278
1245.854,-1163
1245.888,-1100
1245.921,-977
1245.954,-794
1245.988,-646
1246.021,-603
1246.054,-667
1246.088,-552
1246.121,-395
1246.154,-335
1246.188,-459
1246.221,-608
1246.254,-875
1246.288,-937
1246.321,-1073
1246.354,-1251
1246.388,-1226
1246.421,-1063
1246.454,-1048
1246.488,-993
1246.521,-918
1246.554,-951
1246.588,-851
1246.621,-724
1246.654,-704
1246.688,-642
1246.721,-515
1246.754,-481
1246.788,-496
1246.821,-581
1246.854,-572
1246.888,-808
1246.921,-953
1246.954,-954
1246.988,-825
1247.021,-728
1247.054,-789
1247.088,-1201
1247.121,-1210
1247.154,-1041
1247.188,-876
1247.221,-725
1247.254,-644
1247.288,-634
1247.321,-676
1247.354,-772
1247.388,-834
1247.421,-796
1247.454,-775
1247.488,-751
1247.521,-737
1247.554,-755
1247.588,-852
1247.621,-898
1247.654,-899
1247.688,-856
1247.721,-959
1247.754,-998
1247.788,-864
1247.821,-733
1247.854,-711
1247.888,-805
1247.921,-974
1247.954,-999
1247.988,-1010
1248.021,-975
1248.054,-914
1248.088,-903
1248.121,-913
1248.154,-925
1248.188,-938
1248.221,-948
1248.254,-960
1248.288,-957
1248.321,-912
1248.354,-881
1248.388,-886
1248.421,-901
1248.454,-952
1248.488,-1054
1248.521,-1054
1248.554,-987
1248.588,-944
1248.621,-905
1248.654,-912
1248.688,-935
1248.721,-963
1248.754,-995
1248.788,-996
1248.821,-980
1248.854,-970
1248.888,-970
1248.921,-948
1248.954,-928
1248.988,-976
1249.021,-1077
1249.054,-1030
1249.088,-907
1249.121,-847
1249.154,-822
1249.188,-836
1249.221,-872
1249.254,-928
1249.288,-951
1249.321,-893
1249.354,-881
1249.388,-996
1249.421,-1054
1249.454,-975
1249.488,-941
1249.521,-932
1249.554,-927
1249.588,-913
1249.621,-911
1249.654,-911
1249.688,-903
1249.721,-922
1249.754,-944
1249.788,-892
1249.821,-920
1249.854,-974
1249.888,-982
1249.921,-949
1249.954,-940
1249.988,-939
1250.021,-966
1250.054,-963
1250.087,-931
1250.121,-923
1250.154,-928
1250.187,-934
1250.221,-909
1250.254,-889
1250.287,-886
1250.321,-978
1250.354,-1085
1250.387,-1024
1250.421,-839
1250.454,-753
1250.487,-808
1250.521,-937
1250.554,-979
1250.587,-967
1250.621,-931
1250.654,-894
1250.687,-888
1250.721,-907
1250.754,-912
1250.787,-872
1250.821,-897
1250.854,-823
1250.887,-774
1250.921,-745
1250.954,-685
1250.987,-613
1251.021,-533
1251.054,-503
1251.087,-518
1251.121,-561
1251.154,-599
1251.187,-641
1251.221,-711
1251.254,-765
1251.287,-783
1251.321,-798
1251.354,-780
1251.387,-711
1251.421,-700
1251.454,-691
1251.487,-634
1251.521,-649
1251.554,-638
1251.587,-647
1251.621,-651
1251.654,-647
1251.687,-673
1251.721,-686
1251.754,-674
1251.787,-670
1251.821,-697
1251.854,-696
1251.887,-700
1251.921,-716
1251.954,-716
1251.987,-773
1252.021,-790
1252.054,-805
1252.087,-754
1252.121,-739
1252.154,-651
1252.187,-561
1252.221,-470
1252.254,-323
1252.287,-220
1252.321,-158
1252.354,-16
1252.387,26
1252.421,119
1252.454,192
1252.487,251
1252.521,348
1252.554,410
1252.587,460
1252.621,516
1252.654,501
1252.687,523
1252.721,501
1252.754,483
1252.787,474
1252.821,483
1252.854,507
1252.887,560
1252.921,602
1252.954,639
1252.987,668
1253.021,691
1253.054,716
1253.087,743
1253.121,753
1253.154,761
1253.187,784
1253.221,785
1253.254,779
1253.287,794
1253.321,794
1253.354,793
1253.387,803
1253.421,796
1253.454,803
1253.487,806
1253.521,803
1253.554,813
1253.587,806
1253.621,807
1253.654,820
1253.687,832
1253.721,829
1253.754,816
1253.787,832
1253.821,831
1253.854,822
1253.887,809
1253.921,828
1253.954,845
1253.987,844
1254.021,839
1254.054,838
1254.087,836
1254.121,824
1254.154,832
1254.187,830
1254.221,825
1254.254,831
1254.287,826
1254.321,823
1254.354,827
1254.387,824
1254.421,835
1254.454,844
1254.487,835
1254.521,827
1254.554,828
1254.587,816
1254.621,821
1254.654,815
1254.687,815
1254.721,825
1254.754,812
1254.787,801
1254.821,786
1254.854,775
1254.887,778
1254.921,798
1254.954,789
1254.987,783
1255.021,730
1255.054,703
1255.087,697
1255.121,663
1255.154,637
1255.187,564
1255.221,494
1255.254,506
1255.287,514
1255.321,484
1255.354,458
1255.387,378
1255.421,306
1255.454,273
1255.487,311
1255.521,339
1255.554,330
1255.587,279
1255.621,213
1255.654,117
1255.687,-3
1255.721,-74
1255.754,-158
1255.787,-210
1255.821,-296
1255.854,-368
1255.887,-361
1255.921,-396
1255.954,-378
1255.987,-489
1256.021,-503
1256.054,-521
1256.087,-542
1256.121,-554
1256.154,-576
1256.187,-548
1256.221,-574
1256.254,-572
1256.287,-558
1256.321,-583
1256.354,-609
1256.387,-675
1256.421,-838
1256.454,-770
1256.487,-629
1256.521,-603
1256.554,-607
1256.587,-617
1256.621,-643
1256.654,-658
1256.687,-665
1256.721,-690
1256.754,-710
1256.787,-789
1256.821,-872
1256.854,-852
1256.887,-978
1256.921,-1046
1256.954,-963
1256.987,-873
1257.021,-772
1257.054,-704
1257.087,-632
1257.121,-599
1257.154,-745
1257.187,-1191
1257.221,-1575
1257.254,-1340
1257.287,-1107
1257.321,-1077
1257.354,-1209
1257.387,-955
1257.421,-691
1257.454,-787
1257.487,-744
1257.521,-788
1257.554,-812
1257.587,-914
1257.621,-1053
1257.654,-1142
1257.687,-943
1257.721,-923
1257.754,-955
1257.787,-924
1257.821,-911
1257.854,-912
1257.887,-950
1257.921,-954
1257.954,-959
1257.987,-980
1258.021,-970
1258.054,-954
1258.087,-953
1258.121,-915
1258.154,-902
1258.187,-924
1258.221,-1002
1258.254,-1062
1258.287,-1023
1258.321,-972
1258.354,-966
1258.387,-947
1258.421,-962
1258.454,-1018
1258.487,-1078
1258.521,-1125
1258.554,-1078
1258.587,-1034
1258.621,-999
1258.654,-957
1258.687,-964
1258.721,-939
1258.754,-875
1258.787,-826
1258.821,-810
1258.854,-786
1258.887,-743
1258.921,-803
1258.954,-888
1258.987,-854
1259.021,-673
1259.054,-772
1259.087,-986
1259.121,-1015
1259.154,-947
1259.187,-1014
1259.221,-1038
1259.254,-896
1259.287,-819
1259.321,-880
1259.354,-1011
1259.387,-1245
1259.421,-1118
1259.454,-1043
1259.487,-981
1259.521,-916
1259.554,-824
1259.587,-746
1259.621,-713
1259.654,-722
1259.687,-788
1259.721,-752
1259.754,-678
1259.787,-604
1259.821,-562
1259.854,-562
1259.887,-562
1259.921,-573
1259.954,-526
1259.987,-601
1260.021,-642
1260.054,-649
1260.087,-574
1260.121,-509
1260.154,-474
1260.187,-460
1260.221,-448
1260.254,-427
1260.287,-382
1260.321,-322
1260.354,-277
1260.387,-227
1260.421,-213
1260.454,-221
1260.487,-249
1260.521,-259
1260.554,-248
1260.587,-220
1260.621,-201
1260.654,-198
1260.687,-257
1260.721,-365
1260.754,-404
1260.787,-362
1260.821,-321
1260.854,-285
1260.887,-316
1260.921,-313
1260.954,-280
1260.987,-253
1261.021,-245
1261.054,-231
1261.087,-255
1261.121,-280
1261.154,-309
1261.187,-360
1261.221,-361
1261.254,-329
1261.287,-234
1261.321,-147
1261.354,-72
1261.387,35
1261.421,125
1261.454,235
1261.487,272
1261.521,272
1261.554,269
1261.587,360
1261.621,476
1261.654,589
1261.687,642
1261.721,635
1261.754,613
1261.787,560
1261.821,419
1261.854,221
1261.887,-15
1261.921,-203
1261.954,-183
1261.987,-42
1262.021,25
1262.054,102
1262.087,138
1262.121,106
1262.154,81
1262.187,90
1262.221,72
1262.254,79
1262.287,94
1262.321,105
1262.354,100
1262.387,107
1262.421,57
1262.454,141
1262.487,119
1262.521,102
1262.554,86
1262.587,78
1262.621,49
1262.654,-41
1262.687,0
1262.721,-99
1262.754,-52
1262.787,-29
1262.821,-47
1262.854,-22
1262.887,36
1262.921,67
1262.954,91
1262.987,203
1263.021,298
1263.054,370
1263.087,456
1263.121,515
1263.154,593
1263.187,642
1263.221,659
1263.254,725
1263.287,734
1263.321,746
1263.354,753
1263.387,757
1263.421,761
1263.454,771
1263.487,776
1263.521,771
1263.554,773
1263.587,770
1263.621,762
1263.654,763
1263.687,762
1263.721,761
1263.754,769
1263.787,795
1263.821,811
1263.854,817
1263.887,820
1263.921,815
1263.954,814
1263.987,821
1264.021,838
1264.054,832
1264.087,815
1264.121,805
1264.154,806
1264.187,802
1264.221,811
1264.254,815
1264.287,829
1264.321,809
1264.354,819
1264.387,818
1264.421,814
1264.454,820
1264.487,812
1264.521,813
1264.554,824
1264.587,814
1264.621,818
1264.654,818
1264.687,810
1264.721,824
1264.754,815
1264.787,816
1264.821,817
1264.854,815
1264.887,824
1264.921,827
1264.954,818
1264.987,824
1265.021,820
1265.054,820
1265.087,819
1265.121,819
1265.154,811
1265.187,804
1265.221,815
1265.254,825
1265.287,823
1265.321,840
1265.354,836
1265.387,825
1265.421,815
1265.454,807
1265.487,812
1265.521,810
1265.554,823
1265.587,826
1265.621,841
1265.654,836
1265.687,828
1265.721,823
1265.754,820
1265.787,810
1265.821,815
1265.854,829
1265.887,827
1265.921,828
1265.954,825
1265.987,820
1266.021,815
1266.054,817
1266.087,812
1266.121,815
1266.154,826
1266.187,832
1266.221,827
1266.254,826
1266.287,816
1266.321,801
1266.354,794
1266.387,782
1266.421,773
1266.454,782
1266.487,794
1266.521,807
1266.554,805
1266.587,815
1266.621,796
1266.654,776
1266.687,739
1266.721,739
1266.754,755
1266.787,770
1266.821,797
1266.854,837
1266.887,830
1266.921,786
1266.954,789
1266.987,765
1267.021,716
1267.054,631
1267.087,595
1267.121,524
1267.154,405
1267.187,309
1267.221,288
1267.254,170
1267.287,183
1267.321,81
1267.354,88
1267.387,-2
1267.421,-9
1267.454,-27
1267.487,16
1267.521,15
1267.554,1
1267.587,-5
1267.621,-62
1267.654,-93
1267.687,-93
1267.721,-29
1267.754,-5
1267.787,-29
1267.821,-64
1267.854,-147
1267.887,-214
1267.921,-294
1267.954,-493
1267.987,-737
1268.021,-533
1268.054,-235
1268.087,30
1268.121,288
1268.154,531
1268.187,683
1268.221,628
1268.254,546
1268.287,524
1268.321,434
1268.354,402
1268.387,332
1268.421,135
1268.454,-30
1268.487,-207
1268.521,-566
1268.554,-1591
1268.587,-534
1268.621,-296
1268.654,-535
1268.687,-562
1268.721,-606
1268.754,-565
1268.787,-507
1268.821,-476
1268.854,-461
1268.887,-443
1268.921,-440
1268.954,-456
1268.987,-461
1269.021,-457
1269.054,-454
1269.087,-454
1269.121,-455
1269.154,-435
1269.187,-428
1269.221,-438
1269.254,-459
1269.287,-474
1269.321,-469
1269.354,-463
1269.387,-470
1269.421,-464
1269.454,-464
1269.487,-461
1269.521,-460
1269.554,-459
1269.587,-462
1269.621,-469
1269.654,-472
1269.687,-472
1269.721,-469
1269.754,-474
1269.787,-479
1269.821,-476
1269.854,-472
1269.887,-469
1269.921,-470
1269.954,-466
1269.987,-472
1270.021,-474
1270.054,-470
1270.087,-472
1270.121,-472
1270.154,-476
1270.187,-474
1270.221,-469
1270.254,-466
1270.287,-470
1270.321,-477
1270.354,-474
1270.387,-470
1270.421,-479
1270.454,-485
1270.487,-497
1270.521,-520
1270.554,-527
1270.587,-493
1270.621,-502
1270.654,-586
1270.687,-610
1270.721,-531
1270.754,-581
1270.787,-585
1270.821,-641
1270.854,-763
1270.887,-846
1270.921,-860
1270.954,-957
1270.987,-1064
1271.021,-1194
1271.054,-1155
1271.087,-1274
1271.121,-1272
1271.154,-1305
1271.187,-1294
1271.221,-1152
1271.254,-1061
1271.287,-956
1271.321,-824
1271.354,-741
1271.387,-735
1271.421,-665
1271.454,-668
1271.487,-712
1271.521,-767
1271.554,-838
1271.587,-885
1271.621,-954
1271.654,-1005
1271.687,-1032
1271.721,-1031
1271.754,-1016
1271.787,-992
1271.821,-869
1271.854,-769
1271.887,-938
1271.921,-974
1271.954,-939
1271.987,-1000
1272.021,-1082
1272.054,-1105
1272.087,-1029
1272.121,-955
1272.154,-887
1272.187,-860
1272.221,-863
1272.254,-865
1272.287,-868
1272.321,-877
1272.354,-879
1272.387,-905
1272.421,-898
1272.454,-867
1272.487,-876
1272.521,-877
1272.554,-907
1272.587,-841
1272.621,-918
1272.654,-923
1272.687,-982
1272.721,-985
1272.754,-1078
1272.787,-1200
1272.821,-1097
1272.854,-1187
1272.887,-1178
1272.921,-1134
1272.954,-1012
1272.987,-885
1273.021,-791
1273.054,-777
1273.087,-843
1273.121,-908
1273.154,-962
1273.187,-967
1273.221,-920
1273.254,-906
1273.287,-889
1273.321,-945
1273.354,-1000
1273.387,-1010
1273.421,-1054
1273.454,-821
1273.487,-705
1273.521,-787
1273.554,-881
1273.587,-877
1273.621,-879
1273.654,-803
1273.687,-803
1273.721,-800
1273.754,-770
1273.787,-669
1273.821,-626
1273.854,-586
1273.887,-670
1273.921,-741
1273.954,-899
1273.987,-1095
1274.021,-1109
1274.054,-1048
1274.087,-1063
1274.121,-1059
1274.154,-1024
1274.187,-888
1274.221,-726
1274.254,-624
1274.287,-584
1274.321,-537
1274.354,-591
1274.387,-926
1274.421,-971
1274.454,-1010
1274.487,-866
1274.521,-744
1274.554,-548
1274.587,-563
1274.621,-651
1274.654,-938
1274.687,-689
1274.721,-597
1274.754,-379
1274.787,-364
1274.821,-309
1274.854,-100
1274.887,-194
1274.921,-293
1274.954,-258
1274.987,-405
1275.021,-759
1275.054,-828
1275.087,-691
1275.121,-683
1275.154,-732
1275.187,-776
1275.221,-669
1275.254,-709
1275.287,-748
1275.321,-636
1275.354,-670
1275.387,-671
1275.421,-746
1275.454,-892
1275.487,-866
1275.521,-992
1275.554,-961
1275.587,-785
1275.621,-753
1275.654,-737
1275.687,-740
1275.721,-769
1275.754,-883
1275.787,-1063
1275.821,-1291
1275.854,-1117
1275.887,-519
1275.921,-584
1275.954,-627
1275.987,-678
1276.021,-760
1276.054,-768
1276.087,-842
1276.121,-932
1276.154,-1060
1276.187,-1018
1276.221,-937
1276.254,-861
1276.287,-757
1276.321,-646
1276.354,-549
1276.387,-536
1276.421,-509
1276.454,-580
1276.487,-758
1276.521,-914
1276.554,-1018
1276.587,-1049
1276.621,-739
1276.654,-656
1276.687,-819
1276.721,-889
1276.754,-896
1276.787,-841
1276.821,-769
1276.854,-645
1276.887,-393
1276.921,-412
1276.954,-417
1276.987,-321
1277.021,-279
1277.054,-319
1277.087,-438
1277.121,-557
1277.154,-758
1277.187,-506
1277.221,-616
1277.254,-615
1277.287,-755
1277.321,-791
1277.354,-524
1277.387,-546
1277.421,-610
1277.454,-614
1277.487,-683
1277.521,-760
1277.554,-769
1277.587,-696
1277.621,-670
1277.654,-660
1277.687,-836
1277.721,-1526
1277.754,-214
1277.787,-1003
1277.821,-737
1277.854,-949
1277.887,-808
1277.921,-848
1277.954,-851
1277.987,-766
1278.021,-824
1278.054,-958
1278.087,-951
1278.121,-915
1278.154,-864
1278.187,-791
1278.221,-730
1278.254,-719
1278.287,-811
1278.321,-1006
1278.354,-1269
1278.387,-1588
1278.421,-1503
1278.454,-1128
1278.487,-1165
1278.521,-1202
1278.554,-1118
1278.587,-987
1278.621,-889
1278.654,-789
1278.687,-764
1278.721,-788
1278.754,-778
1278.787,-791
1278.821,-820
1278.854,-862
1278.887,-875
1278.921,-903
1278.954,-896
1278.987,-913
1279.021,-912
1279.054,-890
1279.087,-965
1279.121,-987
1279.154,-828
1279.187,-814
1279.221,-948
1279.254,-972
1279.287,-987
1279.321,-1080
1279.354,-1144
1279.387,-922
1279.421,-867
1279.454,-828
1279.487,-851
1279.521,-907
1279.554,-950
1279.587,-967
1279.621,-975
1279.654,-981
1279.687,-972
1279.721,-927
1279.754,-951
1279.787,-889
1279.821,-717
1279.854,-757
1279.887,-698
1279.921,-664
1279.954,-696
1279.987,-770
1280.021,-832
1280.054,-824
1280.087,-794
1280.121,-759
1280.154,-714
1280.187,-677
1280.221,-642
1280.254,-628
1280.287,-592
1280.321,-582
1280.354,-598
1280.387,-625
1280.421,-679
1280.454,-823
1280.487,-946
1280.521,-857
1280.554,-679
1280.587,-716
1280.621,-534
1280.654,-747
1280.687,-590
1280.721,-676
1280.754,-673
1280.787,-446
1280.821,-294
1280.854,-527
1280.887,-733
1280.921,-537
1280.954,-407
1280.987,-517
1281.021,-1076
1281.054,-863
1281.087,-973
1281.121,-952
1281.154,-768
1281.187,-595
1281.221,-568
1281.254,-647
1281.287,-303
1281.321,-97
1281.354,-105
1281.387,-71
1281.421,-364
1281.454,-647
1281.487,-477
1281.521,-765
1281.554,-823
1281.587,-883
1281.621,-857
1281.654,-705
1281.687,-971
1281.721,-1139
1281.754,-837
1281.787,-1011
1281.821,-963
1281.854,-891
1281.887,-920
1281.921,-1058
1281.954,-1121
1281.987,-1132
1282.021,-1204
1282.054,-1184
1282.087,-1238
1282.121,-1459
1282.154,-1326
1282.187,-1086
1282.221,-1223
1282.254,-1415
1282.287,-1371
1282.321,-1354
1282.354,-1413
1282.387,-1309
1282.421,-1258
1282.454,-1269
1282.487,-1265
1282.521,-1202
1282.554,-1135
1282.587,-1100
1282.621,-962
1282.654,-860
1282.687,-787
1282.721,-698
1282.754,-679
1282.787,-657
1282.821,-660
1282.854,-639
1282.887,-634
1282.921,-551
1282.954,-600
1282.987,-724
1283.021,-699
1283.054,-694
1283.087,-721
1283.121,-741
1283.154,-688
1283.187,-683
1283.221,-762
1283.254,-834
1283.287,-764
1283.321,-666
1283.354,-515
1283.387,-399
1283.42,-415
1283.454,-547
1283.487,-673
1283.52,-818
1283.554,-970
1283.587,-950
1283.62,-961
1283.654,-1069
1283.687,-1264
1283.72,-1205
1283.754,-1328
1283.787,-1025
1283.82,-1235
1283.854,-1281
1283.887,-1329
1283.92,-1550
1283.954,-1620
1283.987,-1450
1284.02,-1359
1284.054,-1314
1284.087,-1283
1284.12,-1309
1284.154,-1244
1284.187,-1157
1284.22,-1147
1284.254,-1099
1284.287,-973
1284.32,-775
1284.354,-757
1284.387,-629
1284.42,-438
1284.454,-431
1284.487,-379
1284.52,-403
1284.554,-443
1284.587,-649
1284.62,-609
1284.654,-575
1284.687,-474
1284.72,-363
1284.754,-327
1284.787,-298
1284.82,-433
1284.854,-574
1284.887,-604
1284.92,-626
1284.954,-583
1284.987,-847
1285.02,-1369
1285.054,-976
1285.087,-717
1285.12,-654
1285.154,-718
1285.187,-717
1285.22,-697
1285.254,-851
1285.287,-1014
1285.32,-1075
1285.354,-1073
1285.387,-1001
1285.42,-966
1285.454,-935
1285.487,-1018
1285.52,-1185
1285.554,-1380
1285.587,-1472
1285.62,-1478
1285.654,-1318
1285.687,-1089
1285.72,-918
1285.754,-831
1285.787,-756
1285.82,-712
1285.854,-817
1285.887,-796
1285.92,-731
1285.954,-805
1285.987,-952
1286.02,-1146
1286.054,-1206
1286.087,-1197
1286.12,-1008
1286.154,-810
1286.187,-735
1286.22,-748
1286.254,-826
1286.287,-893
1286.32,-928
1286.354,-946
1286.387,-909
1286.42,-825
1286.454,-736
1286.487,-677
1286.52,-570
1286.554,-502
1286.587,-488
1286.62,-538
1286.654,-647
1286.687,-646
1286.72,-722
1286.754,-873
1286.787,-878
1286.82,-895
1286.854,-901
1286.887,-850
1286.92,-716
1286.954,-660
1286.987,-661
1287.02,-776
1287.054,-1033
1287.087,-1153
1287.12,-1174
1287.154,-1177
1287.187,-909
1287.22,-396
1287.254,-478
1287.287,-725
1287.32,-819
1287.354,-924
1287.387,-924
1287.42,-673
1287.454,-653
1287.487,-604
1287.52,-525
1287.554,-571
1287.587,-664
1287.62,-715
1287.654,-749
1287.687,-682
1287.72,-588
1287.754,-479
1287.787,-420
1287.82,-487
1287.854,-642
1287.887,-621
1287.92,-579
1287.954,-630
1287.987,-630
1288.02,-693
1288.054,-740
1288.087,-824
1288.12,-862
1288.154,-949
1288.187,-1042
1288.22,-1002
1288.254,-971
1288.287,-892
1288.32,-920
1288.354,-972
1288.387,-899
1288.42,-933
1288.454,-970
1288.487,-978
1288.52,-901
1288.554,-941
1288.587,-924
1288.62,-1015
1288.654,-818
1288.687,-660
1288.72,-815
1288.754,-949
1288.787,-1027
1288.82,-1023
1288.854,-1081
1288.887,-957
1288.92,-842
1288.954,-759
1288.987,-844
1289.02,-883
1289.054,-1280
1289.087,-1117
1289.12,-664
1289.154,-404
1289.187,-426
1289.22,-620
1289.254,-589
1289.287,-565
1289.32,-559
1289.354,-516
1289.387,-477
1289.42,-512
1289.454,-479
1289.487,-541
1289.52,-557
1289.554,-586
1289.587,-529
1289.62,-551
1289.654,-583
1289.687,-595
1289.72,-538
1289.754,-538
1289.787,-580
1289.82,-598
1289.854,-617
1289.887,-1623
1289.92,40
1289.954,-753
1289.987,-681
1290.02,-679
1290.054,-589
1290.087,-640
1290.12,-911
1290.154,-994
1290.187,-986
1290.22,-953
1290.254,-997
1290.287,-982
1290.32,-985
1290.354,-1067
1290.387,-1164
1290.42,-1143
1290.454,-1133
1290.487,-1060
1290.52,-942
1290.554,-872
1290.587,-806
1290.62,-801
1290.654,-847
1290.687,-1115
1290.72,-990
1290.754,-893
1290.787,-923
1290.82,-956
1290.854,-951
1290.887,-1030
1290.92,-973
1290.954,-855
1290.987,-803
1291.02,-775
1291.054,-784
1291.087,-777
1291.12,-890
1291.154,-938
1291.187,-879
1291.22,-908
1291.254,-911
1291.287,-792
1291.32,-728
1291.354,-633
1291.387,-551
1291.42,-479
1291.454,-478
1291.487,-543
1291.52,-534
1291.554,-554
1291.587,-774
1291.62,-1060
1291.654,-1188
1291.687,-1131
1291.72,-1138
1291.754,-1278
1291.787,-1359
1291.82,-842
1291.854,-719
1291.887,-658
1291.92,-694
1291.954,-849
1291.987,-767
1292.02,-751
1292.054,-726
1292.087,-748
1292.12,-795
1292.154,-816
1292.187,-823
1292.22,-919
1292.254,-940
1292.287,-787
1292.32,-892
1292.354,-598
1292.387,42
1292.42,-367
1292.454,-1350
1292.487,-661
1292.52,-755
1292.554,-701
1292.587,-717
1292.62,-778
1292.654,-725
1292.687,-721
1292.72,-731
1292.754,-805
1292.787,-913
1292.82,-1073
1292.854,-1020
1292.887,-1106
1292.92,-1078
1292.954,-1054
1292.987,-1026
1293.02,-1000
1293.054,-896
1293.087,-935
1293.12,-850
1293.154,-748
1293.187,-746
1293.22,-713
1293.254,-800
1293.287,-886
1293.32,-914
1293.354,-935
1293.387,-1012
1293.42,-991
1293.454,-928
1293.487,-893
1293.52,-900
1293.554,-929
1293.587,-949
1293.62,-948
1293.654,-907
1293.687,-776
1293.72,-567
1293.754,-712
1293.787,-817
1293.82,-854
1293.854,-845
1293.887,-770
1293.92,-885
1293.954,-1071
1293.987,-1186
1294.02,-1194
1294.054,-1137
1294.087,-1222
1294.12,-1310
1294.154,-957
1294.187,-907
1294.22,-666
1294.254,-618
1294.287,-740
1294.32,-844
1294.354,-726
1294.387,-709
1294.42,-773
1294.454,-821
1294.487,-875
1294.52,-845
1294.554,-796
1294.587,-773
1294.62,-751
1294.654,-714
1294.687,-728
1294.72,-759
1294.754,-715
1294.787,-714
1294.82,-685
1294.854,-734
1294.887,-858
1294.92,-887
1294.954,-858
1294.987,-810
1295.02,-748
1295.054,-740
1295.087,-718
1295.12,-692
1295.154,-689
1295.187,-779
1295.22,-1450
1295.254,-1029
1295.287,-818
1295.32,-733
1295.354,-704
1295.387,-662
1295.42,-765
1295.454,-789
1295.487,-865
1295.52,-1025
1295.554,-1049
1295.587,-1029
1295.62,-995
1295.654,-964
1295.687,-938
1295.72,-979
1295.754,-1064
1295.787,-1154
1295.82,-1217
1295.854,-1270
1295.887,-1306
1295.92,-1177
1295.954,-949
1295.987,-810
1296.02,-790
1296.054,-745
1296.087,-693
1296.12,-703
1296.154,-769
1296.187,-767
1296.22,-778
1296.254,-824
1296.287,-881
1296.32,-852
1296.354,-842
1296.387,-860
1296.42,-871
1296.454,-867
1296.487,-912
1296.52,-838
1296.554,-781
1296.587,-749
1296.62,-738
1296.654,-767
1296.687,-781
1296.72,-777
1296.754,-782
1296.787,-806
1296.82,-808
1296.854,-787
1296.887,-764
1296.92,-818
1296.954,-811
1296.987,-740
1297.02,-724
1297.054,-789
1297.087,-879
1297.12,-967
1297.154,-948
1297.187,-1009
1297.22,-967
1297.254,-887
1297.287,-834
1297.32,-915
1297.354,-755
1297.387,-664
1297.42,-725
1297.454,-820
1297.487,-774
1297.52,-738
1297.554,-720
1297.587,-792
1297.62,-804
1297.654,-845
1297.687,-818
1297.72,-832
1297.754,-839
1297.787,-904
1297.82,-944
1297.854,-748
1297.887,-861
1297.92,-976
1297.954,-908
1297.987,-682
1298.02,-642
1298.054,-759
1298.087,-885
1298.12,-836
1298.154,-861
1298.187,-690
1298.22,-586
1298.254,-1255
1298.287,-681
1298.32,-973
1298.354,-770
1298.387,-886
1298.42,-905
1298.454,-907
1298.487,-948
1298.52,-965
1298.554,-998
1298.587,-1045
1298.62,-1294
1298.654,-1378
1298.687,-1350
1298.72,-1324
1298.754,-1210
1298.787,-1123
1298.82,-973
1298.854,-882
1298.887,-844
1298.92,-772
1298.954,-784
1298.987,-791
1299.02,-825
1299.054,-817
1299.087,-830
1299.12,-870
1299.154,-844
1299.187,-776
1299.22,-780
1299.254,-758
1299.287,-771
1299.32,-708
1299.354,-765
1299.387,-817
1299.42,-847
1299.454,-909
1299.487,-974
1299.52,-951
1299.554,-879
1299.587,-651
1299.62,-620
1299.654,-742
1299.687,-814
1299.72,-918
1299.754,-1024
1299.787,-1278
1299.82,-1441
1299.854,-1307
1299.887,-1188
1299.92,-1086
1299.954,-1118
1299.987,-967
1300.02,-698
1300.054,-1104
1300.087,-1032
1300.12,-921
1300.154,-758
1300.187,-736
1300.22,-688
1300.254,-815
1300.287,-755
1300.32,-785
1300.354,-800
1300.387,-797
1300.42,-824
1300.454,-779
1300.487,-780
1300.52,-774
1300.554,-755
1300.587,-895
1300.62,-708
1300.654,-717
1300.687,-761
1300.72,-817
1300.754,-888
1300.787,-734
1300.82,-819
1300.854,-841
1300.887,-827
1300.92,-837
1300.954,-855
1300.987,-868
1301.02,-965
1301.054,-822
1301.087,-775
1301.12,-724
1301.154,-720
1301.187,-826
1301.22,-940
1301.254,-937
1301.287,-942
1301.32,-982
1301.354,-1029
1301.387,-1055
1301.42,-1082
1301.454,-1117
1301.487,-1138
1301.52,-1153
1301.554,-1181
1301.587,-1113
1301.62,-1056
1301.654,-990
1301.687,-968
1301.72,-945
1301.754,-905
1301.787,-878
1301.82,-854
1301.854,-811
1301.887,-799
1301.92,-811
1301.954,-792
